Date	IPP	IPF	IPC	IPCD	IPCN	IPE	IPI	IPM	IPMD	IPMND	IPMFG	IPD	IPN	IPMIN	IPUT	IP	IPXMCA	PMI	PMP	GMPYQ	GMYXPQ	LHEL	LHELX	LHEM	LHNAG	LHUR	LHU680	LHU5	LHU14	LHU15	LHU26	LPNAG	LP	LPGD	LPMI	LPCC	LPEM	LPED	LPEN	LPSP	LPTU	LPT	LPFR	LPS	LPGOV	LPHRM	LPMOSA	PMEMP	GMCQ	GMCDQ	GMCNQ	GMCSQ	GMCANQ	HSFR	HSNE	HSMW	HSSOU	HSWST	HSBR	HMOB	PMNV	PMNO	PMDEL	MOCMQ	MSONDQ	FSNCOM	FSPCOM	FSPIN	FSPCAP	FSPUT	FSDXP	FSPXE	EXRSW	EXRJAN	EXRUK	EXRCAN	FYFF	FYGM3	FYGM6	FYGT1	FYGT5	FYGT10	FYAAAC	FYBAAC	SFYGM3	SFYGM6	SFYGT1	SFYGT5	SFYGT10	SFYAAAC	SFYBAAC	FM1	FM2	FM3	FM2DQ	FMFBA	FMRRA	FMRNBA	FCLNQ	FCLBMC	CCINRV	PMCP	PWFSA	PWFCSA	PWIMSA	PWCMSA	PSM99Q	PUNEW	PU83	PU84	PU85	PUC	PUCD	PUS	PUXF	PUXHS	PUXM	LEHCC	LEHM	HHSNTN
1985:03	0.002974851	0.00181291	-0.004814303	-0.012848497	-0.002449209	0.011206529	0.006875207	-0.000150158	-0.003218669	2.40674E-05	0.001661188	0.003069464	-0.000245148	-0.00020644	0.004690804	0.001625841	79.227	48.2	51.6	-0.000669623	-0.000576535	-0.010929071	-0.21815601	-0.000495501	-0.001051266	7.3	16.4	3499	2495	2393	1015	0.001673295	0.001738246	-0.001403622	0.005277057	0.005402498	-0.003357355	-0.00415801	-0.002174887	0.0027407	0.003069841	0.002708845	0.004257862	0.003328098	0.00135185	40.3	3.3	43.2	0.002936459	-0.023957501	0.009241078	0.005645461	0.030961217	7.5071411	5.6094718	5.4680601	6.7105231	6.1944054	7.4169796	5.6733233	43.8	51.3	46.1	9.41898E-05	-0.092315739	0.007095629	0.006665951	0.003536301	-0.006701014	0.029476344	4.37	10.79	-0.077287852	-0.023855494	0.095205152	-0.01323752	8.27	7.95	8.23	9.14	11.01	11.43	12.23	13.51	-0.32	-0.04	0.87	2.74	3.16	3.96	5.24	0.006519273	0.003876137	0.001863507	0.001751704	0.005486817	0.01023949	0.021083055	-0.000671195	5.9	0.012393163	44.1	0.004791576	0.005791522	0.001945526	-0.009264091	-0.005374205	0.001870908	0	0.004692641	0.005371544	0.002850358	0.002794599	0.002763705	0.002799815	0.002815581	0.002812941	0.002442004	0.004223871	87
1985:04	0.006985312	0.005844198	0.007630078	0.004735436	0.008483915	0.002569307	0.010776075	-0.003865656	-0.001235957	-0.001252273	0.005036854	0.003013423	0.00778033	0.000125664	-0.021163731	0.002280813	79.375	47.1	51.9	0.000426175	0.000714854	0.010929071	-0.19601488	-3.74063E-05	0.000212271	7.2	15.3	3503	2556	2292	1057	0.002751742	0.002762553	-0.001003794	-0.006335818	0.005159083	-0.00222723	-0.001998524	-0.002564762	0.004048589	0.002105063	0.003875721	0.003901286	0.00575177	0.002698229	40.4	3.1	40.4	0.011536833	0.054134836	0.001167264	0.007477587	0.013025119	7.4265491	5.4722707	5.5373343	6.6080006	6.1025586	7.4436637	5.6733233	40.4	49.5	48	0.018880327	0.015084628	0.022111834	0.023419762	0.018228902	0.008111758	0.028512699	4.31	11	0.007754655	-0.000436881	0.008527807	0.007149662	7.97	7.48	7.65	8.46	10.34	10.85	11.72	13.15	-0.49	-0.32	0.49	2.37	2.88	3.75	5.18	0.010134632	0.00645488	0.005634735	0.003671576	0.00728999	0.010171212	0.010265338	0.005974389	35.4	0.012101964	48.7	0.002863964	0.002883231	0.00291121	-0.009350718	-0.008636129	0.001867414	-0.000957396	-0.002812941	0.005342844	-0.001899336	-0.00372787	0.006419096	0.002791998	0	0.001870908	-0.000813339	0.001053186	84.2
1985:05	-0.002886877	-0.003024399	0.001313603	0.008148294	-0.000712738	-0.016234574	-0.002384668	-0.001915209	0.00021022	-0.001193526	-0.002900089	-0.002054683	-0.004016349	0.001166129	-0.003743817	-0.002462594	78.893	47.8	50.5	0.002553245	0.003061168	0	-0.21567154	-0.004001186	-0.002975905	7.4	15.5	3538	2517	2310	1029	0.001203438	0.001174558	-0.002010617	-0.006376217	-0.001072616	-0.002024345	-0.002438388	-0.001413428	0.002308113	0.00019115	0.002604394	0.0035488	0.002886402	0.001346389	40.5	3.2	44.5	-0.005164604	-0.040134496	-0.006482555	0.004618069	-0.062502208	7.4241653	5.598422	5.4680601	6.598509	6.075346	7.4477513	5.6312118	40.2	50.7	47.1	-0.007624547	0.065182576	0.023278347	0.021349697	0.017758674	-0.004564977	0.038714512	4.21	11.4	-0.016541412	-0.011546965	0.025702257	-0.005832621	7.53	6.95	7.09	7.8	9.6	10.16	10.94	12.4	-0.58	-0.44	0.27	2.07	2.63	3.41	4.87	0.013297839	0.009853116	0.00824807	0.006774695	0.010194557	0.024274228	0.030142336	-0.006742924	-14.8	0.009079693	42.4	-0.002863964	-0.003846159	-0.00583092	-0.006282743	-0.019855826	0.002794599	0.006682602	0	0.006197452	0.000950119	-0.003741819	0.003649639	0.002784225	0.00187266	0.002799815	-0.000814001	0.003152919	91.1
1985:06	-0.005934135	-0.002234964	-0.006987588	-0.014598281	-0.004821473	0.005990188	-0.018023171	-0.002175014	-0.007022971	0.004393336	-0.004032146	-0.002457147	-0.006101742	-0.014084104	0.0060909	-0.004361275	78.333	47.9	48.2	0.001213543	-0.000781663	-0.010929071	-0.23319389	0.002831535	0.00309167	7.4	15.5	3555	2554	2329	1062	0.001899921	0.000543539	-0.002297045	-0.011796383	0	-0.002392968	-0.003581259	-0.000643128	0.003335266	0.001718706	0.000563393	0.003704332	0.002604347	0.008586357	40.4	3.2	45.2	0.006537513	0.018447791	0.003949672	0.005202317	0.0249076	7.4289272	5.3798974	5.3981627	6.6669568	6.1312265	7.4366173	5.6559918	41.8	52.5	45.7	-0.000787692	-0.041517548	0.019172228	0.019139089	0.020883531	0.037524445	0.00367563	4.14	11.73	-0.066757068	-0.031432442	0.075105734	-0.011028713	7.88	7.08	7.2	7.86	9.7	10.31	10.97	12.43	-0.8	-0.68	-0.02	1.82	2.43	3.09	4.55	0.013292629	0.007336911	0.003216057	0.005795591	0.006342824	0.010137319	0.014077658	0.005865896	30	0.010354283	45.6	0.000955566	0	-0.00292826	-0.003156236	-0.009601212	0.001858737	0.000951022	0.000938527	0.005281702	0	-0.002815581	0.004543397	0.002776494	0.001869159	0.001862198	0.002440018	0.002096437	87.4
1985:07	0.009401855	0.007181259	0.010303887	0.025159004	0.006031696	0.003724219	0.016694653	0.001186958	0.008616735	-0.002489194	0.008605564	0.009490901	0.007473293	-0.005863408	-0.00263369	0.005962083	78.766	47.7	50.6	0.001171694	0.00298542	0.010929071	-0.18392284	0.002692824	0.002985968	7.1	15.3	3439	2515	2258	1036	0.002367277	0.002861056	0.000363042	-0.006493529	0.006205219	-0.000729433	-0.001839282	0.000900264	0.003049872	-0.00267482	0.002985012	0.004694844	0.006368	-6.06373E-05	40.6	3.3	41.1	0.009529929	0.035555656	0.006913989	0.004559104	0.14154666	7.463363	5.433722	5.5294291	6.6306834	6.2225763	7.4999765	5.6664267	43	51.8	46.6	0.011608349	0.033801104	-0.023106179	-0.022214383	-0.016576273	-0.005312866	-0.04706613	4.23	11.47	-0.046710035	-0.015378489	0.00238724	0.003616107	7.9	7.14	7.32	8.05	9.81	10.33	11.05	12.5	-0.76	-0.58	0.15	1.91	2.43	3.15	4.6	0.01228248	0.005977989	0.006018329	0.003874224	0.010311071	0.017412445	0.019283663	0.001895426	16.3	0.008259201	44	-0.001912047	-0.001928641	0	-0.02130006	-0.009934847	0.001855288	0.000950119	-0.003759403	0.006126934	-0.000950119	0.000939408	0.003619914	0.000923788	0	0.0009298	0.001623377	0.002092051	86.3
1985:08	0.005590091	0.005177407	0.00810189	-0.009257974	0.013093955	0.001362883	0.006935698	0.006584081	-0.002472036	0.014226011	0.003558125	-0.001835183	0.010594947	0.007217221	0.027949497	0.006005684	78.8	49.9	52.8	0.001230819	0.00087098	0.010810916	-0.17912667	0.005233956	0.00593576	7.1	15.3	3494	2570	2242	1009	0.001861189	0.002226446	-0.001372185	-0.008724156	0.007649846	-0.003236756	-0.004304861	-0.001672564	0.002958542	0.003056354	0.001640123	0.005005851	0.005922126	6.06373E-05	40.6	3.3	41.8	0.014407828	0.083924975	0.004388408	0.002189677	0.16067508	7.4241653	5.4971682	5.4553211	6.5792512	6.1696107	7.557995	5.6312118	45.5	54.6	49.5	0.003553204	0.053024779	-0.022902118	-0.02282775	-0.02050488	-0.027104538	-0.021255431	4.32	11.51	0.033699749	-0.003924139	-0.014409681	0.009384921	7.92	7.1	7.27	8.07	9.81	10.37	11.07	12.48	-0.82	-0.65	0.15	1.89	2.45	3.15	4.56	0.010645476	0.00476492	0.005791952	0.002178112	0.006790369	0.012663486	0.005650718	-0.005932546	-13.7	0.014153708	44.3	-0.006721101	-0.006779687	-0.000977995	-0.011911348	-0.009670086	0.001851852	0.001897534	0	0.005221944	0.001899336	0.000938527	0.002706362	0.002766254	0.001865672	0.001857011	0.00404695	0.001044387	84.2
1985:09	-0.010044391	-0.010235892	-0.006215032	-0.008255896	-0.005638797	-0.019976683	-0.009452435	-0.006781809	-0.00452728	-0.00754208	-0.008084888	-0.008558187	-0.007452132	-0.008974723	-0.013323279	-0.008675124	77.92	50.9	54.9	0.00663239	0.007509308	-0.010810916	-0.19601488	0.001763309	0.001938975	7.1	15.3	3424	2545	2295	1096	0.002245174	0.002344091	0.000282663	-0.00990652	0.003381237	0	0.000616116	-0.000901771	0.002908904	0.001905488	0.00185269	0.004980917	0.00454209	0.001756884	40.7	3.3	45.2	-0.015019519	-0.11681209	-0.000701844	0.002553277	-0.41502077	7.5142547	5.7557422	5.5373343	6.6883547	6.133398	7.463363	5.6594822	45.9	53.4	50	-0.001971514	-0.010382409	0.008870687	0.011452156	0.012112551	0.002381598	0.000368211	4.28	11.81	-0.090596895	-0.096926502	0.041144476	-0.002630619	7.99	7.16	7.33	8.01	9.69	10.24	11.02	12.36	-0.83	-0.66	0.02	1.7	2.25	3.03	4.37	0.005774164	0.004337874	0.005032691	0.000898903	0.00701859	0.015066198	0.019222749	0.009006534	51.1	0.008957713	46.4	0.010541545	0.009671255	0.000977995	0.024745749	-0.004870337	0.003693448	0.00189394	0.002820876	0.005194817	0.001895735	0.001874415	0.00449439	0.003676475	0.002791998	0.003703708	-0.003236249	0.002085507	80.8
1985:10	0.009389007	0.010080404	0.003095363	0.011137033	0.000807492	0.025097995	0.00716441	0.000569817	0.013140534	-0.002358873	0.010846156	0.016248039	0.00380222	-0.015632315	-0.014030168	0.005705066	78.521	52	56.5	-0.001343022	-0.001524685	0.010810916	-0.16487464	0.001482484	0.0014208	7	15.7	3463	2456	2207	910	0.001914617	0.002191842	-0.000565405	-0.008888947	0.002107482	-0.000836995	-0.001232612	-0.000257798	0.002750884	0.000190349	0.001763328	0.005450505	0.005280599	0.000544613	40.7	3.4	44.5	0.003081635	0.002889233	0.005963166	0.001280902	0.03699111	7.4372064	5.4764636	5.370638	6.6745614	6.1136822	7.4336665	5.6454469	45.2	57.2	48.5	-0.000468388	-0.11519313	0.057442426	0.05877144	0.055224877	0.060672323	0.063126308	4.06	12.71	-0.017954806	-0.050685475	0.012652645	0.007144971	8.05	7.24	7.3	7.88	9.28	9.78	10.55	11.99	-0.81	-0.75	-0.17	1.23	1.73	2.5	3.94	0.006558476	0.003755077	0.004693292	-0.000115942	0.00692515	0.013614072	-0.004651171	0.005334565	38.1	0.00801804	45.7	0.005703438	0.006714654	0.001953126	0.016860252	-0.008211334	0.004597709	0.002834201	0.004683849	0.006026708	0.004723674	-0.000936768	0.005366739	0.005489492	0.004636077	0.005529968	-0.00162206	0.003120127	84.5
1985:11	0.002563549	0.001265416	0.003379203	-0.005629457	0.0059352	-0.007643503	0.006782166	0.012994021	0.00076041	0.000719028	-0.000981167	-0.002240626	0.000668804	0.028359048	0.052968355	0.006931441	78.194	50.7	55.3	0.007374355	0.008278099	-0.032789823	-0.19845094	0.00193319	0.001237978	7	15.1	3393	2544	2208	1003	0.002174952	0.002345698	0.000444274	-0.00671895	0.003152919	0.000104663	-0.000793196	0.00141707	0.002756899	0.000570831	0.00296055	0.005257117	0.003430841	0.001330029	41	3.6	42.6	0.010986627	0.028385152	-0.002109107	0.015057103	0.13337752	7.5714736	5.6489742	5.6167711	6.7968237	6.1903154	7.492203	5.6347896	45.2	54.8	49.3	-0.005663076	0.16352398	0.04630854	0.048488656	0.048260538	0.070091281	0.045383006	3.88	13.47	-0.012468283	-0.006292111	0.00353639	0.013637067	8.27	7.1	7.14	7.67	8.73	9.26	10.16	11.58	-1.17	-1.13	-0.6	0.46	0.99	1.89	3.31	0.01169794	0.005626346	0.008012562	0.002518711	0.006946304	0.020650315	0.035956206	0.002138706	22	0.00684751	48.7	0.004728141	0.006669868	0.003894844	-0.002092051	0.000738098	0.004576667	0.000942952	0.004662013	0.005136998	0.004701466	0	0.003561892	0.002733487	0.004614683	0.003669729	0.009693129	0.00724266	88.1
1985:12	0.01307021	0.011415964	0.015827685	0.025132553	0.013185544	0.008590353	0.018395524	-0.001642348	0.00961452	-0.001774538	0.014549088	0.011073215	0.019067552	0.00412543	-0.057297789	0.00647092	79.149	51.2	52.9	-0.001295066	-0.003779012	0.011049836	-0.14502577	0.006181418	0.00498399	6.7	14.8	3333	2414	2089	1002	0.001004571	0.001000134	0.000887956	-0.001124227	0.005858983	-0.000261677	-8.81718E-05	-0.000515066	0.001043735	0.000570505	-4.2844E-05	0.002127835	0.001999601	0.001026539	40.8	3.5	45.1	0.000790646	0.025143892	0.007097825	-0.009448365	0.045713969	7.5868035	5.7745515	5.6559918	6.8001701	6.1441856	7.521318	5.6058021	44.9	56.7	50.1	0.033783755	-0.10645258	0.006931424	0.004477081	0.000347328	0.004071204	0.013450911	3.9	14.09	-0.018320977	-0.014403746	-0.014151015	0.008278666	8.14	7.07	7.16	7.73	8.68	9.19	10.05	11.44	-1.07	-0.98	-0.41	0.54	1.05	1.91	3.3	0.002097621	0.003839851	0.007453914	0.000751489	0.003261734	-0.000190144	0.017732065	0.003320101	26.9	0.006895912	48.4	-0.004728141	-0.006669868	-0.00487093	-0.013706066	0.004294749	0.003646312	0	0.00464038	0.007656354	0.002810306	0	0.005319162	0.004539272	0.002758622	0	-0.009693129	-0.004132237	85.3
1986:01	-0.010955518	-0.010185386	-0.004072872	0.0051821	-0.006742653	-0.01156723	-0.01343782	-0.001886858	-0.001664935	0.04432966	-0.005329572	-0.005435045	-0.005204595	-0.020192596	-0.007045129	-0.007167526	78.599	51	53.6	0.005328892	0.005606815	0	-0.21940057	-0.003744823	-0.001924199	7.2	15.2	3516	2569	2308	1125	0.001206181	0.000901702	-0.001978799	-0.019307812	-0.000834899	-0.00146666	-0.002471971	0	0.002273466	-0.000951022	0.001412883	0.005543794	0.002704202	0.002712234	40.6	3.4	43	-0.002360485	-0.030588787	-0.000205903	0.003379706	-0.073756579	7.5218593	5.8230459	5.6347896	6.6160652	6.1800167	7.4770385	5.590987	44.7	57.1	49.8	-0.016989117	0.040036317	0.050864607	0.052308678	0.048879044	0.054830283	0.057514398	3.72	14.27	-0.055377642	-0.07822253	0.00371396	-0.00192082	7.86	7.06	7.11	7.61	8.34	8.7	9.67	11.11	-0.8	-0.75	-0.25	0.48	0.84	1.81	3.25	0.005946181	0.004183023	0.005554198	0.004640915	0.005352621	0.003195952	-0.000389927	-0.004408552	-20.5	0.006708249	49.7	-0.013358977	-0.017358199	-0.011787956	-0.040070331	-0.006633931	-0.001821494	-0.00661941	-0.009302393	0.006756783	-0.008454724	-0.003755873	0.003530454	-0.00272109	-0.002758622	-0.002751033	0.004050228	0.003100778	87.8
1986:02	-0.009322652	-0.009853723	-0.01048069	-0.016694379	-0.008674239	-0.006370687	-0.007600824	-0.01126841	-0.010380018	-0.023639841	-0.008861567	-0.007316149	-0.010870356	-0.021406693	-0.007060098	-0.010121635	77.777	51	56	0.009591737	0.009558286	0	-0.216913	0.003285526	0.002274516	7.2	14.6	3540	2586	2261	1088	0.000789817	0.001046904	-0.002387843	-0.031452797	0.001252087	-0.001993914	-0.002655339	-0.001030928	0.001850139	-0.001714123	0.002350378	0.003894844	0.003314847	-0.000481638	40.8	3.5	43.4	0.003324534	-0.016828823	0.016178116	8.10578E-05	-0.073070925	7.5368971	5.6524892	5.7557422	6.6618547	6.2005092	7.4843686	5.5012582	43.7	54.5	50.5	-0.026109612	-0.042796983	0.057927099	0.057398973	0.057587774	0.025346877	0.045115911	3.5	15.36	-0.020519106	-0.033892224	0.026027495	-0.002424071	7.48	6.56	6.57	7.03	7.46	7.78	9	10.49	-0.92	-0.91	-0.45	-0.02	0.3	1.52	3.01	0.013527699	0.008037896	0.008182324	0.010243001	0.007849951	0.013805007	0.01813225	-0.002128589	-18	0.002652101	49	-0.012566623	-0.017664836	-0.012929071	-0.025742888	-0.024329065	-0.005484474	-0.003802286	-0.032291505	0.007547206	-0.014252023	0	0.00527242	-0.006378154	-0.008321823	-0.005524876	-0.006488263	0.003091193	86.9
1986:03	0.012127951	0.012564516	0.02332162	0.019258322	0.024482283	0.002582344	0.010749949	0.001303569	0.007895696	0.011465697	0.013849621	0.010736564	0.017871551	-0.030106275	-0.00387101	0.007612083	78.731	49.7	52.5	0.001001227	0.000669688	0	-0.21443161	0.001056068	0.001532379	7.1	14.7	3598	2666	2162	988	0.001800071	0.001969103	-0.001135212	-0.039836287	0.005822433	-0.001208777	-0.001507828	-0.000773894	0.002775534	-0.000762777	0.002600338	0.005491857	0.00435884	0.000963043	40.6	3.4	42.2	0.00612403	0.050831299	-0.004401371	0.001658691	0.11394822	7.5668285	5.7365723	5.8550719	6.6346334	6.2402758	7.5272559	5.5333895	42.5	54.4	50.7	0.027787707	-0.050013014	0.024333895	0.024027862	0.029378819	0.014114621	0.017202426	3.43	15.93	-0.007021986	-0.020352333	0.02097248	-0.009323074	6.99	6.06	6.08	6.44	7.05	7.3	8.79	10.19	-0.93	-0.91	-0.55	0.06	0.31	1.8	3.2	0.011786103	0.009693763	0.009235415	0.01084336	0.005772815	0.013309594	0.009466098	-0.014030487	-63	0.008678297	42.8	-0.00487568	-0.006954822	-0.010060447	-0.02992168	-0.012837799	-0.003673099	0	-0.025416813	0.00583092	-0.011549695	-0.000941177	0.004372547	-0.00458086	-0.00652075	-0.004627496	0.006488263	-0.002059733	88.5
1986:04	-0.00431059	-0.006006823	-0.00483338	-0.007700167	-0.004007978	-0.003436471	0.001073044	0.000697642	0.002569459	-0.014432359	-0.001401446	-0.002501034	3.38671E-05	-0.010644505	0.000316324	-0.002233504	78.489	53.4	55.1	0.000706145	0.00026775	-0.011049836	-0.23445731	0.001256645	0.001322389	7.2	14.7	3586	2670	2232	1064	0.001231888	0.001189306	-0.003413389	-0.03892519	-0.004780223	-0.001578865	-0.002488448	-0.000258098	0.002767852	0.00171543	0.003187897	0.004339796	0.003114379	0.001442828	40.7	3.5	45.4	0.005941348	0.020986603	0.006601231	0.001682873	0.040220166	7.5251007	5.6131281	5.5294291	6.6833609	6.2709884	7.4938739	5.4930614	46.9	61.1	50.2	-0.024574302	0.003643893	0.000728226	0.002014945	0.009391511	-0.003488451	-0.013484222	3.42	16.33	-0.025458051	-0.04712669	0.01496915	-0.008829121	6.85	6.15	6.19	6.65	7.52	7.71	9.09	10.29	-0.7	-0.66	-0.2	0.67	0.86	2.24	3.44	0.018420148	0.010992323	0.007291385	0.008356282	0.009782671	0.022738615	0.023898053	0.00437756	28.9	0.008983762	49.5	0.00487568	0.006954822	-0.002024292	0.010459131	0.007265343	0.002756088	-0.000952835	0.003952574	0.006622541	0.001934237	0.000941177	0.00174368	0.001834863	0.001867414	0.001853569	0.00403389	0.003088011	87.5
1986:05	-0.003017397	-0.005349991	0.002750608	0.012253449	3.2828E-05	-0.020434419	0.004422346	-0.004041445	-0.007642478	0.025423322	-0.00286597	-0.007737629	0.003369682	-0.014980077	0.005653494	-0.003438956	78.132	50.5	53.5	0.00029408	0.000245374	0.021978907	-0.22064667	0.00445431	0.004182333	7.2	15.2	3489	2705	2320	1040	-0.001241992	-0.001298599	-0.003874472	-0.022007361	-0.003338901	-0.003270908	-0.005442797	-0.000129074	-0.000375763	-0.019810245	8.48716E-05	0.004321044	0.002711688	-0.000961654	40.6	3.4	43.3	-0.002144425	-0.03116466	-0.000264787	0.004107129	-0.024260608	7.521318	5.6559918	5.6835798	6.6437897	6.2126061	7.4899709	5.4595855	44.4	55.3	49.9	0.025474187	0.010712946	0.024804464	0.02828037	0.030209533	0.018677752	0.040763393	3.36	16.75	-0.007145981	0.003048692	-0.008317978	0.01026911	6.92	6.21	6.27	6.73	7.64	7.8	9.13	10.34	-0.71	-0.65	-0.19	0.72	0.88	2.21	3.42	0.014011804	0.008041134	0.006761634	0.003707063	0.007621829	0.020261616	0.02300846	-0.001654291	11.1	0.006502722	51.3	0.002914038	0.00197824	-0.001013685	-0.003474236	0.013873346	0.003663008	0	0.008836582	0.004938282	0.002894358	0.002818226	0.006079046	0.004572482	0.004653336	0.004618946	0.002412546	0	90.3
1986:06	0.004887601	0.005883419	0.001862578	0.005423191	0.000842216	0.016802342	0.001752601	0.000839915	0.000379839	-0.069656459	0.002637906	0.005851986	-0.001407349	-0.001321496	0.013708273	0.003246958	78.211	48	49.3	0.003658958	0.002072124	-0.010929071	-0.20948722	0.002133227	0.002684792	7	15.2	3446	2548	2269	1056	0.003056764	0.00353987	-0.001676789	-0.010526413	0.001670844	-0.002168911	-0.002239241	-0.002067451	0.00460676	0.019619787	0.004910271	0.005097176	0.00361869	0.000661237	40.6	3.5	41.9	0.006458743	0.027778796	0.001539598	0.004090768	-0.013206936	7.4854916	5.6058021	5.7838252	6.5680779	6.1590954	7.4843686	5.4638318	43.9	51.2	49.9	-0.011737107	-0.019936794	-0.017912638	-0.021093309	-0.030998191	-0.055545655	0.050106468	3.43	16.48	-0.053623624	-0.05477377	-0.000928505	-0.006568761	6.56	5.83	5.86	6.27	7.06	7.3	8.88	10.16	-0.73	-0.7	-0.29	0.5	0.74	2.32	3.6	0.016201975	0.008737012	0.008935124	0.007649281	0.007746927	0.020725073	0.023051221	0.003199178	17.8	0.007754611	49.3	-0.007789718	-0.009930568	-0.006103783	0.002317498	0.011085621	0.000913659	0.005703438	-0.011799547	0.005730675	-0.000963856	-0.000938527	0.001730104	-0.001826485	0	0	0	0.001027222	88.5
1986:07	0.002671968	0.001509836	0.000528384	-0.006760908	0.002598737	0.003143676	0.006320798	0.00301554	0.009485794	0.063638525	0.006060177	0.004501254	0.008001075	-0.008597458	-0.017688088	0.002808531	78.557	52.6	56	0.001639249	0.003399663	0.010929071	-0.17673718	0.001865121	0.002471888	6.9	15.5	3439	2398	2276	1084	0.001600314	0.001801486	-8.18666E-05	-0.025453484	0.003957102	-0.000105921	-0.000358744	0.000258665	0.002148802	-0.005347606	0.002951472	0.00412241	0.003605643	0.000600745	40.8	3.5	44.5	0.004597596	0.042567192	-0.002791466	-0.000773961	0.10739377	7.4994233	5.7990927	5.7397929	6.5624441	6.1268692	7.4535619	5.4467374	45.9	58.4	50.8	0.004606672	-0.012913588	0.018551547	0.019869568	0.015138246	0.012455677	0.055507181	3.36	16.99	-0.048686988	-0.028327608	-0.014032036	0.005560986	6.17	5.53	5.55	5.93	6.8	7.17	8.72	10.18	-0.64	-0.62	-0.24	0.63	1	2.55	4.01	0.012716422	0.007606326	0.0076543	0.005698806	0.008328813	0.015316427	0.011839313	0.010849286	53.6	0.005147798	51.5	0.003902444	0.004977611	0	0.003466208	-0.033632492	0.000912825	0.008494624	-0.00994044	0.005698021	-0.000964785	0.001876173	0.003451255	0	0.000928074	0.000921235	0.004008021	0.001026167	85.9
1986:08	0.0002646	-0.000665823	-0.003815031	0.026884062	-0.012675136	0.004946223	0.00316164	-0.002724068	-0.00255158	0.010593551	2.26709E-05	0.005336149	-0.006683737	-0.015187556	0.003537099	-0.000935301	78.429	52.4	56.5	0.001032907	0.001042025	0.010810916	-0.18632958	0.000636075	-0.000177697	7	15.4	3405	2642	2318	1081	0.003132816	0.002485313	-0.000573254	-0.0177965	0.000207835	-0.000105932	-0.001615944	0.002066917	0.004336901	0.007440653	0.00277486	0.003632635	0.003981483	0.006345807	40.7	3.5	43.9	0.021778036	0.11685313	0.001883229	0.00717043	0.27700276	7.4307071	5.6869754	5.5947114	6.5482191	6.0520892	7.4301141	5.4764636	48.2	57.3	49.6	0.023548666	0.038667896	-0.027702603	-0.027853726	-0.024764776	0.01282632	-0.046805297	3.43	16.44	-0.004765792	0.003560912	-0.011028902	-0.000936701	5.89	5.21	5.35	5.77	6.92	7.45	8.89	10.2	-0.68	-0.54	-0.12	1.03	1.56	3	4.31	0.011395302	0.007735966	0.00785807	0.00410937	0.007351749	0.012142583	0.00849958	-0.006258044	-11.1	0.013475453	57.1	0.001945526	0.001984128	0.00508907	-0.001154068	0.020666346	0.003642991	0.004688241	0.004982571	0.006472515	0.003853569	0.00187266	0.003439384	0.004559971	0.002779066	0.003676475	0.001598721	-0.001026167	81.3
1986:09	0.009512022	0.006108917	0.009105468	-0.006436804	0.013634306	-0.000692946	0.020062426	0.008173167	0.004600276	0.019129146	0.007813422	0.001730695	0.015430441	0.011671413	0.017282641	0.008967563	78.913	51.2	54.2	-0.000526065	-0.000820226	0	-0.17912667	0.001706315	0.002158284	7	15.2	3416	2599	2188	974	0.002333186	0.00187798	-0.000327721	-0.00554018	0.003112359	-0.001006916	-0.002248708	0.000773994	0.003194065	-0.000380228	0.001761819	0.003462389	0.004395801	0.004584569	40.6	3.5	43.7	-0.014361792	-0.11788843	0.009222674	0.000211846	-0.34570393	7.4271441	5.6383547	5.572154	6.5264949	6.1180972	7.4235684	5.4680601	48.2	54.5	51.3	-0.006874951	0.035486494	-0.002337474	-0.003826509	-0.002012493	-0.04293921	0.007925367	3.49	16.12	-0.006308787	0.011182636	-0.02997255	0.000936701	5.85	5.18	5.26	5.72	6.83	7.43	8.86	10.24	-0.67	-0.59	-0.13	0.98	1.58	3.01	4.39	0.00982951	0.007156733	0.005600142	0.005398639	0.00845135	0.017666092	0.022930432	0.003253259	21.1	0.01196927	56.9	0.00581397	0.005928871	-0.002032521	0.009195467	0.042381826	0.001816531	-0.002810306	-0.00099453	0.005629287	0	-0.000935892	0.003427596	0.000909504	0	0.000917011	0.006369448	0.002051283	87.1
